BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
6.5163663435756565,0.181818,0.0,0.0,0.0,8.78336254503345,0.0,0.0,0.0,0.083333,0.6931471805599453,0.0,9.433563920090563,0.0,0.0,0.0,12
3.7938514443055174,1.0,569.34,0.0,6.346232674226486,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,2.995732273553991,9.711176264112805,6.632557427999824,5.10013683638246,0.6931471805599453,12
7.536684759469263,1.0,305.78,0.0,5.726130878319963,0.0,0.583333,0.0,0.45953211885210227,0.0,0.0,2.70805020110221,7.313886831633462,6.253362320092931,6.253362320092931,0.0,12
8.411435697195069,1.0,2001.19,5.353893974436778,7.490953655994216,0.0,1.0,0.08004239998118148,0.6931471805599453,0.0,0.0,3.4339872044851463,8.412054873292933,8.02609452639736,8.02609452639736,0.0,12
6.8948212113904175,0.454545,0.0,0.0,0.0,7.991602545208931,0.0,0.0,0.0,0.166667,1.9459101490553132,0.0,8.006700845440367,6.726107198951786,6.561796005198659,0.0,12
5.55681717747042,1.0,1020.47,5.225746673713202,6.729190656065888,0.0,0.916667,0.08004239998118148,0.6505877400541776,0.0,0.0,3.332204510175204,8.77971129020447,7.003208693982357,5.100811828353231,0.0,12
8.413771525640323,1.0,4754.32,8.199060158868418,7.020003023139844,0.0,1.0,0.6061356217521172,0.5596157879354227,0.0,0.0,3.784189633918261,9.15915233520675,7.563063973472657,6.864928872803671,0.0,12
7.019865260363955,1.0,0.0,0.0,0.0,4.587015146074106,0.0,0.0,0.0,0.25,1.3862943611198906,0.0,7.0909098220799835,5.733632454566139,5.733632454566139,0.0,12
8.533931778547744,1.0,331.95,5.807992328556631,0.0,9.248197093777598,0.2,0.1823215567939546,0.0,0.8,3.4657359027997265,1.0986122886681098,8.987321812850125,8.401713088797791,6.993896244273387,0.0,10
8.202635740305904,0.818182,1490.0,7.307202314764738,0.0,9.085422723112703,0.083333,0.08004239998118148,0.0,0.166667,1.0986122886681098,0.6931471805599453,9.433563920090563,6.353164730354646,6.353164730354646,0.0,12
4.362535536347513,1.0,558.28,5.604035801485916,5.66559589327096,0.0,0.916667,0.22314355131420976,0.6061356217521172,0.0,0.0,2.70805020110221,8.987321812850125,6.4014968695961425,5.017164022161647,0.2876818224517498,12
7.217750267229581,1.0,1477.44,6.803505257608338,6.360334824746592,6.115822337175922,1.0,0.10536041565782127,0.6359888255435244,0.111111,0.6931471805599453,2.3978952727983707,7.313886831633462,6.328108163685669,6.328108163685669,0.0,9
5.247659344016795,0.909091,1051.1,0.0,6.958543445814242,0.0,0.833333,0.0,0.6061356217521172,0.0,0.0,2.6390573296152584,8.006700845440367,7.171776521441516,5.131241960293931,0.3184537311185346,12
7.77303208081131,1.0,2242.26,7.109846782799715,6.927851980681259,5.435751214055649,1.0,0.3483069295623057,0.6931471805599453,0.083333,1.0986122886681098,3.7612001156935624,7.955425088912672,7.637414947704703,6.774706880554279,0.0,12
7.014877436437476,1.0,179.24,4.0943445622221,4.797772052189602,0.0,0.416667,0.08004239998118148,0.2876818224517498,0.0,0.0,2.0794415416798357,8.294299608857235,5.386999190896618,5.386999190896618,0.0,12
7.851808975526968,1.0,972.65,5.099561503290658,6.697898071993661,7.238042107490065,0.583333,0.15415096554150312,0.4054651081081644,0.166667,1.791759469228055,2.772588722239781,8.612685172875459,6.694620994903125,6.382426668484223,0.0,12
7.967247711517392,1.0,4620.34,8.366700479725024,5.771191870885455,0.0,1.0,0.45953211885210227,0.6931471805599453,0.0,0.0,3.091042453358316,8.922791623969637,8.776064182271206,6.995187791281842,0.08004239998118148,12
4.277305678343271,0.181818,1023.8,6.932252750582524,0.0,0.0,0.083333,0.08004239998118148,0.0,0.0,0.0,1.0986122886681098,9.90353755128617,8.6782732641359,4.762712277045049,0.0,12
8.1217927629697,1.0,6344.3,8.398364609366666,7.553024379297619,0.0,1.0,0.6061356217521172,0.5108258237659706,0.0,0.0,4.007333185232471,9.392745258631441,7.9696696937002605,6.544401133038396,0.08004239998118148,12
8.880592163047075,1.0,1549.61,7.346403680880534,0.0,8.092576099501503,0.666667,0.5108258237659706,0.0,0.75,2.4849066497880004,2.995732273553991,9.770013301136158,7.454966141278507,7.454966141278507,0.0,12
4.234682020115849,0.454545,734.11,6.600020147878862,0.0,0.0,0.333333,0.2876818224517498,0.0,0.0,0.0,1.9459101490553132,8.517393171418904,7.338438054660707,4.6400951278213824,0.4054651081081644,12
8.530595231725632,1.0,2274.21,7.157618654995728,6.9000859446772305,7.957020223584922,1.0,0.5108258237659706,0.6931471805599453,0.75,3.1780538303479458,4.110873864173311,8.517393171418904,8.551643898851623,8.551643898851623,0.0,12
7.806130483905686,1.0,1635.69,0.0,7.4004311886379766,6.189934136457897,1.0,0.0,0.6931471805599453,0.083333,0.6931471805599453,3.5263605246161616,8.006700845440367,7.274817976209705,7.015800093484056,0.0,12
4.179449450794834,0.272727,627.03,6.180078763524957,4.983606621708336,0.0,0.25,0.15415096554150312,0.15415096554150312,0.0,0.0,2.1972245773362196,8.699681400989514,7.322975419005886,4.735101241419852,0.6931471805599453,12
7.159006591937979,1.0,55.5,0.0,4.034240638152395,8.595534640092067,0.083333,0.0,0.08004239998118148,0.833333,4.820281565605037,0.6931471805599453,8.006700845440367,8.141410334822647,6.045918610124287,0.0,12
4.355882972945733,0.833333,277.0,5.627621113690637,0.0,0.0,0.333333,0.2876818224517498,0.0,0.0,0.0,1.0986122886681098,9.04793908261736,6.703930387380491,4.704409862470606,0.2876818224517498,6
6.858106447513435,0.909091,7479.95,8.92011506825162,0.0,0.0,0.818182,0.5978371007556155,0.0,0.0,0.0,2.70805020110221,9.61587214452889,8.925617394148949,5.76968733692445,0.6359888255435244,11
8.552401922900005,1.0,3937.59,7.866116505675597,7.1945644705842495,0.0,1.0,0.5596157879354227,0.6061356217521172,0.0,0.0,4.007333185232471,9.15915233520675,7.130497284087458,7.043028381573876,0.0,12
6.277499549509287,1.0,6300.4,8.748527109914146,0.0,0.0,0.833333,0.6061356217521172,0.0,0.0,0.0,3.091042453358316,9.711176264112805,8.502270664683406,5.211062909107657,0.6931471805599453,12
5.578594086939105,1.0,1856.64,0.0,7.52706214387286,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,2.5649493574615367,7.496097345175956,7.373097776386276,7.373097776386276,0.0,12
6.200651447896945,0.8,4924.41,8.50216279887217,0.0,0.0,0.8,0.5877866649021191,0.0,0.0,0.0,3.8918202981106265,9.259225769705994,8.14078128503677,5.013353110817578,0.6931471805599453,10
6.942794788071945,0.833333,1308.11,7.1771027959927185,0.0,5.462147518767444,0.5,0.4054651081081644,0.0,0.166667,0.6931471805599453,2.1972245773362196,7.313886831633462,5.471280919320311,5.337575170359605,0.0,6
9.104811902659375,1.0,4604.72,8.299367972666817,6.372278291775017,7.52592771962292,0.916667,0.5108258237659706,0.5596157879354227,0.166667,2.1972245773362196,3.8501476017100584,9.105090961257085,8.343527626714978,8.343527626714978,0.0,12
9.121553922294966,1.0,227.8,5.432848259505643,0.0,8.627828604010995,0.333333,0.2876818224517498,0.0,0.666667,2.6390573296152584,1.6094379124341003,9.15915233520675,8.811638160294532,8.781388956277869,0.0,12
7.168519894693501,1.0,2327.49,7.752975267802946,0.0,7.535975534985668,0.666667,0.5108258237659706,0.0,0.25,1.9459101490553132,2.9444389791664403,8.699681400989514,7.750792350658784,5.890734289684861,0.0,12
7.473057488533105,0.818182,1199.0,7.090076835776092,0.0,9.054143804280173,0.090909,0.08701129365629287,0.0,0.636364,2.8903717578961645,0.6931471805599453,8.81744592104187,9.361806348066404,6.04747058082405,0.10536041565782127,11
5.275527652547191,1.0,1174.76,0.0,7.069670025998429,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,3.7376696182833684,8.412054873292933,7.155626562660256,5.3218158811212035,0.0,12
8.100276629984121,1.0,0.0,0.0,0.0,7.843021400399377,0.0,0.0,0.0,0.083333,1.3862943611198906,0.0,8.294299608857235,6.989389862640817,6.989389862640817,0.0,12
8.595117285704813,1.0,469.0,5.659482215759621,5.214935757608986,8.987974653071895,0.666667,0.15415096554150312,0.2876818224517498,0.833333,3.970291913552122,1.6094379124341003,8.853808274977197,7.8926266431443395,7.292660611950021,0.0,6
8.60991830116791,1.0,0.0,0.0,0.0,7.123042436697594,0.0,0.0,0.0,0.666667,2.1972245773362196,0.0,8.699681400989514,7.630956501268229,7.176223977269007,0.0,12
5.206547916953728,1.0,133.39,4.900746020558973,0.0,5.394281237195394,0.25,0.22314355131420976,0.0,0.166667,1.0986122886681098,1.3862943611198906,7.824445930877619,5.132415002036888,5.132415002036888,0.0,12
7.1798657780767305,1.0,10700.63,7.977161869726701,8.960465193192938,0.0,0.916667,0.4054651081081644,0.6931471805599453,0.0,0.0,5.407171771460119,8.699681400989514,9.195664586213717,5.638407418832146,0.5978371007556155,12
6.297510848886822,1.0,0.0,0.0,0.0,6.980765887609829,0.0,0.0,0.0,0.166667,1.0986122886681098,0.0,7.313886831633462,7.192825294982801,5.249784731715078,0.0,12
6.937412156025841,1.0,49.1,0.0,3.914021008090819,0.0,0.25,0.0,0.22314355131420976,0.0,0.0,1.3862943611198906,6.90875477931522,4.109635950733557,4.109635950733557,0.0,12
7.093384399750598,1.0,11313.77,9.223720458053329,7.074176086244415,0.0,1.0,0.6931471805599453,0.6061356217521172,0.0,0.0,4.59511985013459,8.699681400989514,9.279777087349862,5.644073637131297,0.6061356217521172,12
6.999768599203313,1.0,0.0,0.0,0.0,5.648605318005857,0.0,0.0,0.0,0.25,1.3862943611198906,0.0,7.0909098220799835,6.070850453750321,5.550997805300557,0.0,12
8.422391586185938,1.0,3525.37,0.0,8.168024292222826,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,4.204692619390966,9.61587214452889,9.5528634147772,7.27512612101722,0.22314355131420976,12
3.3990015392304858,0.909091,258.74,5.559681130681944,0.0,0.0,0.666667,0.5108258237659706,0.0,0.0,0.0,2.833213344056216,9.392745258631441,6.221556708814884,4.663763418871596,0.6931471805599453,12
8.148470589009584,1.0,2448.6,0.0,7.803680024903419,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,2.5649493574615367,7.438971592395862,5.431599547496909,5.431599547496909,0.0,12
3.190091132126569,0.727273,293.99,5.278063637520769,4.605170185988092,0.0,0.5,0.22314355131420976,0.15415096554150312,0.0,0.0,1.9459101490553132,9.433563920090563,5.665722824541622,4.543588366829414,0.2876818224517498,12
9.165424921623329,1.0,709.0,6.565264970035361,0.0,6.64990613818529,0.3,0.26236426446749106,0.0,0.3,1.3862943611198906,1.3862943611198906,9.259225769705994,7.803119475924474,7.622220829676332,0.0,10
7.675627374169083,1.0,1628.07,7.395764578826755,0.0,0.0,0.333333,0.2876818224517498,0.0,0.0,0.0,2.1972245773362196,8.517393171418904,6.485407067467408,6.231771620852414,0.0,12
7.874048710084071,1.0,0.0,0.0,0.0,8.076264310344738,0.0,0.0,0.0,0.083333,2.0794415416798357,0.0,8.055475141757274,5.979608964089031,5.979608964089031,0.0,12
7.897514408697388,1.0,0.0,0.0,0.0,7.707820668365731,0.0,0.0,0.0,0.083333,0.6931471805599453,0.0,8.853808274977197,6.698120841060621,6.498825358839221,0.0,12
2.556518688260544,0.090909,165.0,5.111987788356544,0.0,0.0,0.083333,0.08004239998118148,0.0,0.0,0.0,0.6931471805599453,9.61587214452889,0.0,0.0,0.0,12
8.147154695647348,1.0,11681.64,9.365859258239135,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,4.955827057601261,9.259225769705994,9.005369931310874,7.089755550002678,0.0,12
6.974508609367955,0.727273,98.97,0.0,4.60487014097909,0.0,0.416667,0.0,0.3483069295623057,0.0,0.0,1.791759469228055,7.824445930877619,8.187574576900108,6.100802191743181,0.0,12
8.895207656338505,1.0,0.0,0.0,0.0,6.582322004796082,0.0,0.0,0.0,0.25,1.6094379124341003,0.0,8.922791623969637,7.59355102131498,7.59355102131498,0.0,12
8.984216312105918,1.0,1142.15,6.9262335002279105,4.832305758571839,7.883490010553801,0.5,0.2876818224517498,0.22314355131420976,0.25,1.3862943611198906,2.3978952727983707,9.105090961257085,7.640373704290472,7.640373704290472,0.0,12
7.532414063643064,1.0,1494.5,7.310215878070003,0.0,0.0,0.416667,0.3483069295623057,0.0,0.0,0.0,2.1972245773362196,9.04793908261736,7.617065767640467,6.138623304601545,0.0,12
5.562477191109168,0.909091,646.24,6.472717168531608,0.0,0.0,0.083333,0.08004239998118148,0.0,0.0,0.0,0.6931471805599453,9.210440366976517,6.293459163448492,5.215405554845676,0.0,12
7.169497503099561,1.0,0.0,0.0,0.0,7.6274643264265976,0.0,0.0,0.0,0.333333,2.302585092994046,0.0,8.160803920954665,8.010003212012062,6.228443788314536,0.08004239998118148,12
5.750627297081111,1.0,3608.88,7.661879960265902,7.303257589492757,0.0,1.0,0.5596157879354227,0.5596157879354227,0.0,0.0,3.6375861597263857,9.61587214452889,7.791792145275889,5.212365854975304,0.6931471805599453,12
8.86635017848305,1.0,0.0,0.0,0.0,8.045283893456759,0.0,0.0,0.0,0.083333,1.0986122886681098,0.0,8.922791623969637,8.420798165819448,7.6890596050132425,0.0,12
8.402690028392213,1.0,0.0,0.0,0.0,7.954033182392808,0.0,0.0,0.0,0.166667,1.9459101490553132,0.0,8.517393171418904,6.894180457601773,6.894180457601773,0.0,12
7.8979549642928175,1.0,12465.21,9.19082416365817,7.886261836624218,0.0,1.0,0.45953211885210227,0.6931471805599453,0.0,0.0,4.382026634673881,9.472781556562168,9.136877049468143,6.483404622252567,0.0,12
0.2830707064278705,0.454545,24.64,3.2441536320524693,0.0,0.0,0.083333,0.08004239998118148,0.0,0.0,0.0,0.6931471805599453,7.496097345175956,3.8424608147669272,3.3268158387580344,0.0,12
7.8215333696155005,1.0,27957.68,10.044725361805499,8.502223705652332,0.0,1.0,0.6931471805599453,0.6505877400541776,0.0,0.0,4.2626798770413155,9.105090961257085,10.213029235243319,6.2885510173839565,0.6931471805599453,12
3.880008382726552,0.545455,372.0,5.6153154933338705,4.599152113662528,0.0,0.333333,0.15415096554150312,0.22314355131420976,0.0,0.0,2.0794415416798357,8.294299608857235,6.49737990221231,5.013781273642461,0.1823215567939546,12
8.32256982719867,1.0,1841.62,7.284779759458451,5.955008010097367,8.295367265152752,1.0,0.6931471805599453,0.22314355131420976,0.416667,2.1972245773362196,3.091042453358316,8.922791623969637,8.95948163986429,6.858035899025405,0.0,12
7.804264169248088,1.0,1678.07,6.715637899398029,6.750937712839404,0.0,1.0,0.22314355131420976,0.6931471805599453,0.0,0.0,3.5263605246161616,8.77971129020447,6.527855668243214,6.240418885622257,0.0,12
9.080554148983385,1.0,11674.64,9.14867345716107,7.729594662150938,0.0,1.0,0.6931471805599453,0.6505877400541776,0.0,0.0,4.543294782270004,9.680406499268875,9.247478263715935,7.772320121860553,0.0,12
7.40429429503713,1.0,2094.38,7.647490200156314,0.0,0.0,0.416667,0.3483069295623057,0.0,0.0,0.0,2.8903717578961645,8.412054873292933,6.359054690670204,6.323245435830639,0.0,12
7.916018534879276,0.909091,0.0,0.0,0.0,7.996751120145163,0.0,0.0,0.0,0.363636,1.791759469228055,0.0,8.006700845440367,8.137123310470422,7.23409265381111,0.0,11
7.574274582509904,1.0,411.38,6.021945254361569,0.0,4.605950691314548,0.25,0.22314355131420976,0.0,0.083333,0.6931471805599453,1.791759469228055,7.824445930877619,7.247270479659958,6.243288802627115,0.0,12
2.3944981454534395,0.545455,99.19,0.0,4.607068383271171,0.0,0.5,0.0,0.4054651081081644,0.0,0.0,2.0794415416798357,8.294299608857235,5.347177275904264,4.99949006950849,0.15415096554150312,12
5.9795667456393256,0.363636,525.0,6.26530121273771,0.0,7.603313476204128,0.083333,0.08004239998118148,0.0,0.25,2.5649493574615367,0.6931471805599453,7.824445930877619,8.22907569191319,4.426420853197784,0.0,12
8.688945389303687,1.0,1956.06,7.4833231531314865,5.19251230765106,0.0,0.916667,0.6505877400541776,0.2876818224517498,0.0,0.0,3.8918202981106265,9.350189267092581,7.348682389362752,7.199739835212155,0.0,12
5.589451567292411,1.0,1750.51,7.324133950255876,5.4640436469922955,5.481423502978879,1.0,0.6931471805599453,0.15415096554150312,0.166667,1.0986122886681098,3.4657359027997265,8.160803920954665,7.651715945890163,5.2724806957725985,0.22314355131420976,12
6.822995379332332,1.0,18.41,0.0,2.9657883971809187,0.0,0.083333,0.0,0.08004239998118148,0.0,0.0,0.6931471805599453,6.90875477931522,7.250132612577438,6.053555375870428,0.0,12
8.066059827736849,1.0,386.12,5.9587347224850635,0.0,8.220576280846629,0.636364,0.49247670731999166,0.0,0.363636,2.0794415416798357,2.302585092994046,8.294299608857235,8.398901859724308,6.624475932293877,0.0,11
7.636625121256484,0.909091,0.0,0.0,0.0,5.299391654294262,0.0,0.0,0.0,0.363636,1.6094379124341003,0.0,7.650168700845001,6.317172610903613,6.317172610903613,0.0,11
8.851030737715627,1.0,0.0,0.0,0.0,9.354450390362016,0.0,0.0,0.0,0.416667,2.772588722239781,0.0,9.581972891547895,7.312779275148065,7.312779275148065,0.0,12
6.5865324104642,1.0,625.46,5.295312857527738,6.059263372672417,0.0,0.583333,0.15415096554150312,0.4054651081081644,0.0,0.0,2.3978952727983707,8.922791623969637,6.582137352818215,5.460766463357566,0.0,12
7.812242889265929,1.0,963.13,6.871226140290243,0.0,0.0,0.666667,0.5108258237659706,0.0,0.0,0.0,2.833213344056216,8.853808274977197,6.341893012356714,6.341893012356714,0.0,12
5.314143701803915,0.545455,2011.81,7.607287034697277,0.0,0.0,0.416667,0.3483069295623057,0.0,0.0,0.0,2.1972245773362196,7.650168700845001,8.053742140501635,5.1124101870854455,0.5877866649021191,12
8.823009113646862,1.0,99.5,0.0,4.61015772749913,8.952542185360677,0.833333,0.0,0.5596157879354227,0.416667,2.3978952727983707,2.3978952727983707,8.987321812850125,7.482197512806241,7.482197512806241,0.0,12
4.684888782681799,0.636364,1084.09,0.0,6.989418211843212,0.0,0.666667,0.0,0.5108258237659706,0.0,0.0,2.302585092994046,8.987321812850125,7.324245469563922,5.031052379633123,0.5389966673993398,12
8.280933218962875,1.0,207.0,0.0,5.337538079701318,7.344543203417521,0.916667,0.0,0.6505877400541776,0.5,2.4849066497880004,2.4849066497880004,9.04793908261736,7.309949659420647,6.788452747977193,0.0,12
7.128811697749724,1.0,1757.47,6.811299443164508,6.746905543839314,0.0,1.0,0.3483069295623057,0.6931471805599453,0.0,0.0,4.394449154672439,8.517393171418904,7.135190519011707,5.738321843549896,0.0,12
8.87575238027003,1.0,3837.59,7.528965974157331,7.590048770784,9.60323940193181,1.0,0.6505877400541776,0.6931471805599453,0.916667,3.9512437185814275,3.970291913552122,9.15915233520675,9.783630576877155,7.82467894970823,0.0,12
7.672729861349572,0.818182,117.57,4.775503503469979,0.0,6.930720273269763,0.083333,0.08004239998118148,0.0,0.083333,1.0986122886681098,1.0986122886681098,8.987321812850125,8.602063038667076,6.297655632924592,0.09531017980432493,12
3.5149053105234205,1.0,1223.41,6.646922840669663,6.12029741895095,0.0,1.0,0.6931471805599453,0.6505877400541776,0.0,0.0,3.258096538021482,8.699681400989514,7.109342610659466,4.869871271806686,0.5877866649021191,12
8.590777577508412,1.0,1710.24,6.707253458148752,6.795616285710839,7.737965387199544,1.0,0.3483069295623057,0.6931471805599453,0.25,1.9459101490553132,3.784189633918261,8.699681400989514,7.361369611298418,7.361369611298418,0.0,12
8.137589283857878,1.0,11.06,2.4898941912990393,0.0,7.1407285827911275,0.083333,0.08004239998118148,0.0,0.083333,0.6931471805599453,0.6931471805599453,8.294299608857235,6.61604507248076,6.61604507248076,0.0,12
9.093940716270863,1.0,0.0,0.0,0.0,8.486877015351531,0.0,0.0,0.0,0.916667,3.970291913552122,0.0,9.392745258631441,7.7964133776275855,7.7964133776275855,0.0,12
6.7321518072356605,1.0,8273.18,7.974494990695282,8.588450962746705,0.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.0,3.9889840465642745,8.853808274977197,8.972669454996353,5.342668784519303,0.6931471805599453,12
7.656383636968197,1.0,619.93,0.0,6.431218354162873,7.580530438401991,1.0,0.0,0.6505877400541776,0.083333,1.0986122886681098,3.2188758248682006,8.294299608857235,6.27444161963634,6.233971082030423,0.0,12
2.8548423877897924,0.3,190.0,0.0,5.25227342804663,0.0,0.2,0.0,0.1823215567939546,0.0,0.0,1.3862943611198906,8.294299608857235,5.778006650534199,4.946451135053909,0.4054651081081644,10
8.23617250524988,1.0,7680.08,8.52753354521047,7.874780949392222,0.0,1.0,0.45953211885210227,0.6931471805599453,0.0,0.0,4.174387269895637,9.350189267092581,7.836008304077862,7.13663931096411,0.0,12
6.993044427370432,1.0,9734.63,8.23137870726859,8.696112299775097,0.0,1.0,0.6931471805599453,0.6931471805599453,0.0,0.0,5.272999558563747,9.04793908261736,9.056366631544225,5.326722921531249,0.08004239998118148,12
1.1555441398076307,0.454545,0.0,0.0,0.0,4.924807245787907,0.0,0.0,0.0,0.083333,0.6931471805599453,0.0,8.006700845440367,5.633831687371518,4.055027597770145,0.1823215567939546,12
8.56586761955518,1.0,8403.17,8.918743981902525,6.839979523651582,8.052646864132791,0.833333,0.5108258237659706,0.5596157879354227,0.5,2.5649493574615367,4.770684624465665,9.472781556562168,9.047465252815106,7.076712686177252,0.22314355131420976,12
2.359092450498361,1.0,118.6,4.2626798770413155,3.903990833730882,0.0,1.0,0.08004239998118148,0.6505877400541776,0.0,0.0,3.258096538021482,8.101980731853192,4.777273732939387,4.051799573783301,0.09531017980432493,12
8.046978175990018,1.0,11202.09,9.299315070388376,5.611520976229896,0.0,1.0,0.6931471805599453,0.45953211885210227,0.0,0.0,4.61512051684126,8.922791623969637,9.026196750189536,6.789529794459688,0.08004239998118148,12
7.421733207211542,1.0,794.52,6.678995988882291,0.0,0.0,0.666667,0.5108258237659706,0.0,0.0,0.0,2.833213344056216,7.467942332285852,6.988990362262481,6.988990362262481,0.0,12
6.288581945295806,0.9,1704.22,5.020585624949423,7.349050744091129,0.0,0.9,0.1823215567939546,0.5877866649021191,0.0,0.0,2.833213344056216,7.313886831633462,6.523398498313771,5.085076564509465,0.11778303565638346,10
7.498291182927613,1.0,1044.43,6.687544921645369,5.497496040408414,4.6460684527995415,0.666667,0.3483069295623057,0.2876818224517498,0.083333,0.6931471805599453,3.1780538303479458,8.517393171418904,6.975232521283221,6.2519059929902525,0.0,12
7.78119127922513,1.0,3651.59,7.343290385509654,7.653400028499837,7.792311140988034,1.0,0.6061356217521172,0.6931471805599453,0.166667,2.4849066497880004,4.718498871295094,8.412054873292933,8.843086441505989,7.40717695602514,0.08004239998118148,12
6.30239865294082,1.0,6477.6,8.102465316028887,8.063692634269517,0.0,1.0,0.6931471805599453,0.6505877400541776,0.0,0.0,4.430816798843313,8.922791623969637,8.761273806467075,5.466628927564005,0.6061356217521172,12
5.668066370779437,1.0,1025.03,0.0,6.933452265069323,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,4.219507705176107,7.937731775260109,7.047003579030876,5.215898810029448,0.08004239998118148,12
7.268987854820082,1.0,0.0,0.0,0.0,7.532539005466141,0.0,0.0,0.0,0.083333,1.0986122886681098,0.0,7.783640596221253,7.76765728647058,5.969224605322518,0.0,12
4.388932807071805,0.636364,472.71,6.160595320114315,0.0,0.0,0.083333,0.08004239998118148,0.0,0.0,0.0,0.6931471805599453,9.680406499268875,6.336525124906966,4.696651517827573,0.0,12
7.666462381996685,1.0,733.35,4.377014092850337,6.485779618746983,8.651225574823918,0.818182,0.16705393081700054,0.5978371007556155,0.181818,2.0794415416798357,2.4849066497880004,8.006700845440367,8.825109170796825,6.926220764663576,0.08701129365629287,11
8.502384481933156,1.0,3050.72,6.897846347272012,7.631712905335394,9.296728896450118,0.583333,0.2876818224517498,0.2876818224517498,0.416667,3.2188758248682006,2.833213344056216,9.350189267092581,9.967489816632341,8.272497294626401,0.15415096554150312,12
4.148226029399048,0.636364,601.35,6.150602768446279,4.9004483350615,0.0,0.416667,0.2876818224517498,0.2876818224517498,0.0,0.0,2.3978952727983707,8.853808274977197,6.558304622638743,5.090186440973578,0.22314355131420976,12
6.969557694456648,1.0,0.0,0.0,0.0,6.210125727590956,0.0,0.0,0.0,0.166667,1.3862943611198906,0.0,7.0909098220799835,6.581116970399943,5.915031790505004,0.0,12
8.58454845106858,0.545455,0.0,0.0,0.0,9.17702520734201,0.0,0.0,0.0,0.083333,0.6931471805599453,0.0,9.259225769705994,8.083422381858679,8.083422381858679,0.0,12
2.2571549974660976,1.0,0.0,0.0,0.0,4.338766683772382,0.0,0.0,0.0,0.083333,0.6931471805599453,0.0,8.517393171418904,4.320402316452469,4.320402316452469,0.0,12
5.109875770459441,1.0,1764.86,7.047812829834717,6.424090763278519,0.0,1.0,0.5108258237659706,0.6505877400541776,0.0,0.0,3.091042453358316,9.210440366976517,7.478431753092379,5.3647450708048945,0.6931471805599453,12
5.706330206429655,1.0,2352.2,7.036763959545671,7.103733162223577,0.0,0.916667,0.5108258237659706,0.5596157879354227,0.0,0.0,3.4339872044851463,8.77971129020447,7.890687243246257,5.228264034757481,0.22314355131420976,12
8.223261452284426,1.0,0.0,0.0,0.0,6.248099089562762,0.0,0.0,0.0,0.666667,2.302585092994046,0.0,8.294299608857235,7.108468517993844,7.108468517993844,0.0,12
5.729701158078681,1.0,3877.85,7.6891697142537145,7.435609096625506,0.0,0.916667,0.5108258237659706,0.5596157879354227,0.0,0.0,3.4011973816621555,9.433563920090563,8.19986067245437,5.327997438135186,0.6931471805599453,12
9.575882940655276,1.0,5958.17,8.059105484734442,7.936556504392821,0.0,1.0,0.45953211885210227,0.6931471805599453,0.0,0.0,4.59511985013459,9.61587214452889,8.96708980570457,8.96708980570457,0.0,12
7.473620008974655,1.0,5969.33,8.231173736050357,7.703048313707953,7.483257119030287,1.0,0.6931471805599453,0.6931471805599453,0.25,1.6094379124341003,4.532599493153256,9.711176264112805,8.89206155749634,6.10061344676882,0.22314355131420976,12
7.301981155554735,1.0,14604.87,7.814775169098112,9.403432055512013,0.0,1.0,0.45953211885210227,0.6931471805599453,0.0,0.0,5.393627546352362,9.648659816955295,9.579392540270357,5.833985253169654,0.6931471805599453,12
8.702145751749669,1.0,433.63,6.074495094432114,0.0,7.797696778418683,0.25,0.22314355131420976,0.0,0.583333,2.6390573296152584,1.791759469228055,8.853808274977197,7.33677927758578,7.33677927758578,0.0,12
8.634114883422663,1.0,2790.76,7.843946672562629,5.491042946640714,0.0,1.0,0.6931471805599453,0.2876818224517498,0.0,0.0,3.6109179126442243,9.546884034617925,7.483966352827612,7.212774959240864,0.0,12
5.902968659686884,1.0,571.32,0.0,6.349698275510708,8.509565228741305,0.5,0.0,0.2876818224517498,0.416667,2.70805020110221,1.3862943611198906,8.294299608857235,8.577250842935385,5.382117146041593,0.37469313694136186,12
7.455344390933851,1.0,0.0,0.0,0.0,7.4168738772087055,0.0,0.0,0.0,0.166667,1.6094379124341003,0.0,7.496097345175956,4.959379297258757,4.959379297258757,0.0,12
6.951054038665756,1.0,281.25,0.0,5.642793203029772,7.21689127635212,1.0,0.0,0.6359888255435244,0.444444,1.6094379124341003,2.302585092994046,7.0909098220799835,6.4551459990655635,6.4551459990655635,0.0,9
