uranium_lead_ratio,carbon_14_ratio,radioactive_decay_series,stratigraphic_layer_depth,geological_period,paleomagnetic_data,inclusion_of_other_fossils,isotopic_composition,surrounding_rock_type,stratigraphic_position,fossil_size,fossil_weight,age
0.376881811753184,0.3687205298516427,0.7495513059206935,212.71,7,0,1,1.269815510396436,2,0,77.85,641.35,0.36167329146059
0.8442601005432921,0.1567318355998068,0.4998186846180552,184.99,10,1,0,1.2580939136502374,3,0,111.03,349.68,0.6285058308300715
0.4267587116021465,0.3780093618545724,0.4592425895515165,79.73,2,1,0,1.267107893295874,0,2,42.6,101.52,0.23890726299926165
0.5250275013641607,0.6740912420698979,0.143554992251617,116.31,3,0,1,0.5706198009015795,3,0,44.03,506.69,0.399277846891404
0.1319466201786659,0.2753728876419083,0.2795596892683563,204.03,2,1,0,0.935144606414241,3,0,29.9,353.75,0.19222016567041902
0.5965143594067478,0.672413623531842,0.721188114061609,141.59,5,1,1,1.5701251609758424,1,0,71.17,717.73,0.46911632328994346
0.2847127699672576,0.3936845859917202,0.356319497934212,181.49,10,0,0,1.188374800308754,1,0,71.46,13.17,0.29116727857511304
0.3836449863889305,0.8157764386106591,0.2702216124911314,202.2,0,1,0,0.9259001744436492,2,0,56.36,226.94,0.43261421448149606
0.8705678622112419,0.7660138826927878,0.0034183177792621,24.59,4,0,0,1.2107832839171455,3,0,24.97,297.25,0.5157225071052179
0.1463244110443957,0.3521772997737295,1.0402939275290377,210.56,0,0,0,0.5689273534421156,1,0,62.39,210.5,0.25176239746740703
0.1360647551745908,0.2016830429899467,0.7479593536973926,129.93,3,0,1,1.5110140460199304,2,0,80.39,614.54,0.17283126498164275
0.2545998808882093,0.1528834283726129,0.3353071805604906,117.91,7,0,1,0.2583130566158626,2,0,82.4,465.77,0.19773239878225163
0.446673684635874,0.4439896600565611,0.4847645288367961,148.81,10,0,1,1.1545537221981033,0,0,36.95,86.7,0.3652334860575902
0.4612918615310832,0.3804361778747598,0.4824640241126881,92.32,8,0,1,0.8569128870227782,3,1,49.2,815.09,0.28160936978487117
0.481592980913847,0.4311896286296184,0.9348370683424352,101.91,4,0,0,0.696812633915511,0,0,110.89,254.68,0.35272223402210967
0.6012874960781279,0.7564970639627817,0.2857569617851716,262.91,10,1,1,1.113716182486849,1,0,26.01,258.6,0.5592539774049013
0.5313304375212725,0.2547486575642868,0.2114903343161163,160.6,5,1,0,0.6624862638838103,0,1,159.52,616.51,0.31152714142670757
0.4562681988196364,0.0844376222371505,0.7610012093565217,146.13,0,0,1,1.0793023571252167,1,1,44.87,287.85,0.3065408461530681
0.4396036407585207,0.6228665403584592,0.1582322954797117,127.37,2,0,0,0.4700838171310151,1,1,61.36,80.33,0.2755509704564534
0.2178820664645697,0.1946446894010562,0.5236104172120793,237.79,7,1,0,1.3931116251307647,2,2,93.3,395.36,0.22107594744667294
0.5179897198021156,0.4160180816368671,0.4490317179855629,231.67,4,0,0,1.1662837787696727,1,1,63.61,548.18,0.36920836241162724
0.3561414796068646,0.2406217484681878,0.5160807296767812,202.56,2,1,0,1.1543628957088092,1,0,64.02,6.75,0.3354775414428902
0.5679938450353711,0.1641665585850647,0.6551625240835042,100.91,8,0,0,1.0554342459510393,1,1,126.98,181.09,0.3288932042762792
0.5554254096788716,0.3821685859940459,0.215635475831758,168.09,10,1,1,0.1640927393441957,2,0,47.15,338.7,0.4407763651626867
0.666305004492969,0.2678447318678916,0.4500428381541002,25.2,10,0,1,1.6619932840462486,2,1,104.22,542.89,0.30892779480332955
0.1024785689418599,0.7093065202462667,0.311371628086401,159.17,2,0,1,0.7913568408070608,1,0,0.57,324.89,0.19920907040487099
0.4015771156485697,0.5147952272896594,0.697512396020754,207.94,7,0,0,0.780766687142499,1,0,5.7,162.93,0.3460468691527344
0.7914723541724198,0.0992900444368794,0.834144254306121,144.64,7,0,1,1.6635969671402973,1,1,22.14,180.56,0.43776233678227183
0.3898997761478701,0.7793480596929035,0.7611982320965283,146.52,10,0,1,1.626550423441521,3,0,49.18,323.55,0.3651728009224141
0.3217019737238928,0.3539425101369348,0.709323123901995,192.61,2,0,0,1.0746846492628364,0,1,52.66,137.55,0.2543314015231969
0.4525173511997065,0.6707200895358385,0.3752520026403282,114.93,0,1,0,0.7182053128242177,1,0,12.97,373.59,0.39989481243236136
0.5807558096894392,0.0938755283170778,0.6229376659975289,223.91,4,0,1,0.1518523224139373,3,0,113.29,434.15,0.4676598800457161
0.4536664584827992,0.2667987735671031,0.6558475380459856,170.07,3,1,1,0.1507142015745114,3,0,31.8,222.63,0.4342527131312518
1.2038943154197592,0.5665144241639519,0.4755277894560874,168.44,0,1,0,1.1944958821796798,3,0,50.51,304.12,0.784040568012865
0.6614237373789578,0.4933747526471121,0.3631737749613575,182.01,3,0,1,0.8743975947655984,1,1,6.9,190.1,0.42792123069454135
0.8656719881349831,0.8468820763066751,1.2209127042832657,193.36,0,0,0,0.8013112383759622,3,1,96.47,508.06,0.62166863893356
0.6616656633108702,0.6210356798539618,0.6120920546705342,338.65,0,0,0,2.1983879114806677,1,1,103.95,306.33,0.5586167834855519
0.2207161891747372,0.5502190045201848,0.1629915863207286,245.44,4,0,1,0.7335571348183452,2,0,50.44,317.93,0.28541230492257585
0.2926053942025644,0.570898681523244,0.8144445937043895,89.16,0,0,1,0.9284138787221168,0,0,86.49,188.84,0.27874705424239665
0.3348734853820196,0.4211378077046523,0.837329920239511,83.02,0,1,0,1.7215252783309678,2,1,79.07,148.26,0.24931476368196945
0.6136206761471706,0.6479654767775574,0.2090111204866589,294.52,4,0,0,1.0903812776124828,3,0,85.93,429.05,0.5608924760546571
0.4411072340286805,0.6739149988237532,0.7321680479098099,137.1,2,1,0,0.7666367986764191,3,0,24.47,657.57,0.39562662459163966
0.5065839655320464,0.4255926952296334,0.7962005846199912,201.79,5,0,1,1.5412052705627322,3,0,7.05,409.97,0.43033852191239086
0.5527635328292051,0.2949661419750331,0.625140760340368,156.21,8,1,0,0.5086868078264325,0,1,52.79,101.53,0.3656380536254311
0.4999877590977492,0.2356852755632515,0.7469096088190199,217.41,0,0,0,1.047474925159123,3,0,48.24,311.87,0.4604282347705596
0.4494034432387618,0.1195101295444987,0.4145414074704487,315.1,4,1,1,1.5502473270295725,2,0,30.57,154.63,0.4590324766615085
0.4397351337654733,0.3215645097437527,0.6640831943894054,240.9,5,0,0,0.97475829392046,1,0,66.58,712.28,0.39737637932255165
0.3563264806758702,0.8623442039179221,0.8796356491931252,183.25,2,1,0,1.0550067881405762,3,0,26.33,70.46,0.40170525229844956
0.3625250076766483,0.4481662390040324,0.2094932122555815,246.7,5,0,1,1.7363503476663196,0,2,53.63,241.02,0.26835978193808097
0.3830598966400301,0.5452360662945274,0.4013416760174316,50.32,0,0,1,1.2962557117894298,1,0,64.44,577.87,0.30451800831386355
0.3376303384336808,0.4344599968721959,0.3988777795893332,191.72,2,0,1,1.4048204408513032,1,1,50.36,23.47,0.27175814950794475
0.4802134106786778,0.2571358739245316,1.1577399502052512,155.56,0,0,1,1.5420483640112337,2,0,51.61,376.88,0.4501825611149882
0.0551249534906092,0.2749050145203424,0.3802667975479204,10.52,0,0,1,1.2274336412922358,2,0,9.09,236.97,0.025487756773978215
0.7144196719005949,0.2815413852796332,0.044766772216586,174.04,5,1,1,2.096840521023972,1,1,26.38,243.14,0.41579431784850973
0.6519642491127764,0.5482741385072224,0.137508146705824,124.68,1,1,1,1.5828222751495706,2,0,134.64,627.78,0.4639277442323837
0.5332932563394799,0.209430322089287,1.1149752793748149,134.44,0,0,1,0.6852316773129035,2,1,82.09,449.84,0.3637062434889907
0.4038491529040527,0.7274686270718134,0.7925304874509551,104.04,0,0,1,1.034115873649903,2,1,134.38,348.58,0.2857460731660446
0.1835927031173684,0.4851784194505798,1.1505140027785958,293.34,10,0,1,1.4188206294224197,3,0,113.7,123.64,0.34321489617784795
0.4517054007429189,0.9590744319435524,0.3135035395951848,0.66,7,0,0,1.1726770266690232,3,1,96.88,28.34,0.24548148597667666
0.1321002693863492,0.896577189803863,0.8510721027122505,29.83,2,1,1,1.5162852746673536,1,1,89.11,341.88,0.14456210617875817
0.1641311373307029,0.1502810205832058,0.7641106062054175,5.74,5,0,1,0.7346855145655248,3,0,20.33,234.47,0.10374123858360895
0.3680203588444245,0.5891991718889127,0.561338000086561,108.1,8,0,0,0.8102832995722353,3,0,68.42,385.17,0.3126801589950542
0.5231325737204766,0.4547589095777415,0.4626739950644556,30.82,7,1,0,0.5517049425098892,3,0,119.03,276.18,0.3295809691416087
0.4224874400170159,0.6690779772064039,0.2757028307961448,209.67,0,0,0,0.6840113620991529,2,2,83.95,77.72,0.3352752576589698
0.7814857999082796,0.8914889419006634,0.5005953392861984,210.74,3,0,1,1.6925227160258989,2,0,77.48,351.98,0.6426454673261118
0.2109799768949734,0.3517043659750053,0.6626768518360366,103.22,2,0,0,0.6089630612534199,1,1,94.64,179.03,0.1658019034904067
0.6202309557914022,0.3945825427017381,1.3343514951047242,128.68,2,1,1,0.777318634555786,2,1,118.33,330.3,0.37446774079355927
0.3214814603374717,0.342613928152453,0.0403596205758439,209.8,3,0,0,1.1696940802098017,2,0,91.12,274.71,0.30536760020632947
0.3130100220406996,0.3956762628780726,0.2894659877652518,346.84,4,0,1,0.9039075916577456,0,0,52.7,99.76,0.38148698809559933
0.8829442633705041,0.3420473433376397,0.2614557342557727,163.14,10,0,1,0.4523299858075888,1,0,61.31,244.84,0.594107473374397
0.3544073993862628,0.3919803117418748,0.5665618281972884,150.18,5,0,0,0.8352039690892701,1,0,29.59,313.29,0.2895692366821414
0.9868800755027862,0.2371944697783888,0.2370886530663798,141.85,4,0,1,0.8450592798415316,2,0,57.44,553.28,0.6196154585267672
0.2316200095638779,0.5951612756971343,0.5102920306508489,167.02,2,0,1,0.0670127106365175,3,0,149.08,122.04,0.2741855549149902
0.0589021079920055,0.3767942535274295,0.3698743138494928,192.11,2,0,1,1.6001058304691496,2,0,67.58,118.21,0.15754872510645185
0.4958643400974353,0.4786259342194384,0.885218459540177,10.16,4,0,0,0.9843383709541534,1,2,90.47,214.0,0.2385633805665969
0.3353300536394256,0.1305333978088768,0.3199964109316688,187.95,5,0,0,1.4729420948291354,2,0,97.78,85.9,0.2681878407217485
0.493788076099027,0.0965011897323669,0.4635848188493767,216.13,2,1,1,0.0163693428826243,1,1,65.83,392.67,0.3456018448281094
0.5692383109222974,0.7484560200129571,0.2835918600938577,52.8,4,0,1,0.4599986741158408,1,1,50.03,307.62,0.305175430611605
0.5473265331473288,0.4043105803750355,0.2001151267484195,181.29,0,0,0,0.7303111734518755,2,1,129.77,217.76,0.3562925428083058
0.74891610355529,0.3496137142566284,0.2399197256858588,221.84,4,0,1,0.4576831519355681,2,0,48.42,444.88,0.5306813929261361
0.6412600172800328,0.6808643151196638,0.6712135071002998,89.12,7,0,1,0.7898944971853525,2,0,70.0,226.79,0.4350618482669337
0.476685121387477,0.6598032727814744,0.8790766719269352,259.21,5,1,1,0.7209596583893234,2,0,63.52,118.03,0.4972135408764957
0.412031566588309,0.4901994319076367,0.4651017629998073,243.99,8,0,0,1.0546943025574005,3,0,118.45,477.15,0.40134114148739264
0.6771916732870854,0.2067840452727793,0.4665884891277458,7.08,10,0,0,1.1028373883175244,2,1,17.42,417.38,0.3218840711634352
0.2931625701681694,0.1580552738194001,0.4738180264804018,96.37,2,0,1,0.7697348777523132,1,0,90.4,20.63,0.20896926297903326
0.1022156779078065,0.9217104645934509,0.7798727563319533,41.25,10,0,0,0.7012669203643905,2,0,18.7,309.01,0.15988510281073318
0.4727621497514707,0.9999999999,0.3087048142079155,300.56,2,0,1,1.9295253914182573,3,2,55.99,466.21,0.4284673969111267
0.4579455573558588,0.2981152836671975,0.742885951379172,46.67,1,0,0,1.3601333899197698,3,1,64.27,108.59,0.2492439643575973
0.4965529941850939,0.5783800035358996,0.7042689491228085,125.2,0,0,1,0.5516300848363778,3,0,26.39,286.91,0.43770165164709574
0.4552931655841917,0.3837532670750185,0.0485608382172154,84.16,10,1,0,0.9872557240496104,1,0,7.7,74.24,0.3154008758887844
0.9214739126374702,0.2680349708112952,0.4603834662253399,257.72,0,1,0,0.3542960223880495,3,0,58.29,124.14,0.7453651728009224
0.5537201273865515,0.5761932868660025,0.9109099199154028,61.52,5,1,1,0.3893845222395424,2,0,35.08,168.67,0.3825894347179658
0.2855340219482332,0.5855377771425924,0.6445882145302041,102.46,2,0,1,0.9567066635932218,0,0,95.81,496.55,0.24196174813646062
0.5196966080827159,0.6549145255603998,0.521115915481861,69.56,8,0,0,1.4445515633265489,3,0,34.65,325.79,0.37969677660790324
0.40458190609534,0.4307888234930182,0.2569466013146951,234.15,5,0,1,1.202079248741397,0,1,29.32,210.93,0.2792021927562177
0.7976936180909502,0.5883073813354849,0.4042502853492382,108.71,7,0,0,1.7046251968925812,1,0,81.73,330.06,0.5248353915708348
0.6959433644489761,0.1388690682310362,0.2284955341975874,251.45,8,0,0,1.4065155966679703,2,0,73.02,582.48,0.5366083077950057
0.2551994002083527,0.0283506923470103,0.3002157985451539,273.59,7,0,0,0.0307461809542617,1,1,105.97,254.64,0.24144592448746346
0.2515058615377726,0.2950911155569378,0.8509027830776807,209.49,3,0,0,1.0302556602823871,0,1,37.93,119.61,0.24445995286787833
0.7636970277565225,0.3932333191485724,0.1595847198140454,142.78,0,0,1,0.5258440924791662,1,0,46.78,448.94,0.5400977030676336
0.6679631632864282,0.8435817672888108,0.8173061375430819,200.99,8,1,0,0.3065884562264722,2,0,49.24,344.29,0.6099867504121532
0.5407261652065507,0.7264845016253233,0.2074243326418798,8.62,0,0,1,0.7497551848909636,2,2,121.1,381.91,0.2783526008637518
0.239153878051358,0.5878606082336382,0.9389626834385912,127.63,4,0,0,1.193150994782358,0,2,77.71,558.07,0.20602603392299057
0.2967781787546228,0.2142992542837063,0.2878232273338584,229.15,0,0,1,0.4972597984587796,1,0,149.84,304.45,0.2935946839821586
0.6284466584011217,0.5947268521055687,0.4889754962680153,163.93,10,0,1,0.9502173929600074,0,0,25.56,209.89,0.47182692599447773
0.5287683616761136,0.6216382570898353,0.3576636687451262,133.01,2,0,1,1.372184358852996,1,2,76.94,390.69,0.3098077292633836
0.7109174013209334,0.8570772296527713,0.1788367463110195,176.39,2,1,1,0.5546731917340358,0,1,83.3,373.16,0.4464301969232637
0.2077077276374252,0.5106998900223764,1.1885607469596529,234.97,10,1,0,1.3735789066448665,2,1,135.72,542.01,0.2686733218031576
0.4200352671732627,0.2393549385161664,0.7189693712455466,105.79,2,0,1,0.1625080535730863,1,0,131.97,266.77,0.3079972893972954
0.4276997334778642,0.6000226222550399,0.8650898318167152,90.23,5,0,0,0.3289092678778585,3,1,109.43,317.21,0.28196336640673203
0.6382317153765693,0.3198601644967635,0.4877934095419146,95.45,0,1,1,1.844147958038293,0,0,74.36,55.87,0.46218810369066765
0.1800693605056688,0.3642279237143516,1.1590117753801292,215.06,4,0,0,1.7021019972915858,2,1,16.66,457.9,0.22023646974340302
0.3239275581217178,0.6762999648889525,0.2114596004982249,74.77,0,1,1,0.9314180427725626,1,1,43.62,662.69,0.23221166975149435
0.8828632295529875,0.6519111841168175,0.6922289161740974,274.5,7,0,1,0.709878101741257,3,2,88.3,270.2,0.5923273760758969
0.8139041097765436,0.6565762304910842,0.2227482842378823,232.52,0,0,1,1.384496079288029,2,0,60.13,73.92,0.6604970112570926
0.5185118799318251,0.4583156970200983,0.291113583155971,86.19,4,0,0,0.6487840205182185,3,0,25.55,296.27,0.36469743403020094
0.3632649337998367,0.3268303649789374,0.5812516790654008,97.1,10,1,0,0.4186702935424933,2,0,100.29,59.93,0.28917478330349644
0.3157704403843344,0.1732631718143508,0.4581770604310499,10.26,7,0,1,1.895135744253876,1,1,41.25,134.17,0.14340908861041154
0.5024952996636676,0.1417386701078562,0.7412411942751795,210.1,2,1,1,0.4325564640904916,1,1,111.68,217.94,0.3596403394321894
0.2130862422821108,0.5293905286806265,0.4199298369070576,347.68,10,0,1,0.4062677042837359,3,2,100.75,126.95,0.29354411303617844
0.3533682756949425,0.0996486406371968,0.416389650647085,143.45,5,0,1,0.8747766037877416,1,0,130.59,414.21,0.2621901265285068
0.9387729621720692,0.5954760057346915,0.4535218482426943,179.85,4,0,1,1.050287555075862,3,1,49.09,213.05,0.5337763348201192
0.4939957818024708,0.1987742718924487,0.2173080634038075,14.05,0,1,0,0.0717679153062432,0,0,46.28,722.13,0.27719958329540517
0.6321106462082365,0.5882108825954402,0.4543496112991824,110.83,10,0,1,0.2710928694867118,2,2,112.99,268.67,0.3684497982219256
0.7953188686741817,0.064419373781042,0.610774166286584,68.33,10,1,0,0.0985295800542637,3,2,96.61,392.24,0.42690981177493903
0.2645484123760636,0.4527546841436781,0.7616949388088085,183.09,5,1,1,1.0789531541661344,3,1,39.01,316.94,0.25184331098097523
0.6586046241015523,0.4998195342833116,0.1592269286532678,107.43,8,0,0,0.1739145675366085,2,2,53.18,323.1,0.3729607266033519
0.3812882602153485,0.557528839599358,0.423821986162146,257.5,10,1,1,0.5598793028017119,2,0,41.23,61.72,0.40967523338491574
0.3342664333781743,0.4136346809009715,0.869274501181031,238.93,4,0,1,0.4789328862435207,1,0,46.27,311.42,0.3718380516025933
0.0489447961475412,0.5344640771384304,0.4536884827876513,248.01,10,0,0,0.9033113001840772,3,1,52.71,126.4,0.17306389133315128
0.0444724752186984,0.9565425020322162,0.2975943293565177,188.5,0,0,1,0.2425280188092209,2,2,43.04,457.85,0.18670793255858645
0.8552970032863196,0.3879670129789651,0.6809542710102912,180.76,10,0,1,0.9046405236572512,2,2,66.62,252.41,0.4966066895247343
0.1065169525195411,0.2405298237784119,0.6449918896824136,274.4,0,0,1,1.1579930523121704,2,0,32.75,181.0,0.260956195446592
0.470222918258471,0.2421945539544219,1.2815489573761727,69.21,0,0,1,1.486164474079705,0,0,62.9,143.02,0.3686116252490619
0.1744971523230269,0.4355874667317308,0.8256164193386071,117.55,2,0,1,0.1943960266375778,2,1,42.56,477.85,0.16071446632480707
0.3954907455486424,0.5265813810547213,0.1234902408634504,246.86,2,0,1,1.2102521870238827,2,2,72.17,552.5,0.31154736980509956
0.1981081304024816,0.5723981477070621,0.6789244810102602,149.48,2,1,0,2.105170634240676,3,0,12.47,398.7,0.24239665827188964
0.2190606951838522,0.5801527443126697,0.8547286081672343,100.68,7,0,0,1.3278856266456622,1,2,38.49,100.8,0.17773664674171394
0.9589574297072996,0.5504178049570145,0.5784300709695283,107.52,3,0,0,0.5882727082759533,3,1,62.75,142.14,0.5475417463159066
0.8031425132873851,0.5708951750679052,0.876388932375835,172.45,10,0,0,0.7085414760117974,2,0,94.48,356.86,0.5843776233678227
0.167903692710131,0.6000861381688609,0.6495835407732365,149.85,10,1,1,0.8204594883504944,1,0,123.72,676.55,0.21705050014665575
0.1391584977950589,0.3037828963534505,0.4480045713873904,161.88,4,0,1,1.5977399611557113,1,1,77.47,103.19,0.1589748257830911
0.7510133332533371,0.3544265560904447,0.5554250950077276,104.19,8,1,1,0.7703857017450499,0,0,66.96,422.9,0.5250781321115393
0.3467810724179482,0.1848506891247314,0.2040436380171209,212.3,10,0,1,0.236683681780026,1,0,67.83,163.27,0.30655096034226414
0.8149011227922529,0.519233776064508,0.4609893684400458,57.35,2,0,0,0.8602420082272455,1,0,14.8,235.22,0.4883535111407794
0.6609167327315625,0.95373270799956,0.7175360303844123,6.05,0,0,1,1.6049876880639031,1,0,66.1,465.9,0.4911652557372739
0.4158588480275247,0.2201596536290309,0.6461426073595662,232.19,8,0,0,0.2133469094171354,2,0,90.87,54.3,0.392733966481577
0.0595374516534627,0.1500780894302182,0.2373937823461893,74.61,10,0,0,1.120547569393039,1,0,111.18,610.35,0.07283227640056235
0.437441363326616,0.7629778235590264,0.163316176821881,205.67,1,0,1,1.295849994729844,2,0,110.35,448.97,0.38601814485541763
0.3388166548302602,0.6604958032574022,0.4169933795132277,201.43,0,1,1,0.486595810937209,2,0,85.55,199.61,0.3781998766068918
0.2574043761095193,0.5580673307272248,0.5701964611714497,206.08,2,1,1,1.3659343185886117,1,0,92.94,356.74,0.3294393704928644
0.2995391002233613,0.2722428088763358,0.4657272538315811,285.2,10,0,0,0.2996586404382139,2,1,42.51,539.2,0.28423905897583723
0.1485028745775668,0.4800516962140222,0.7417280971390331,110.23,0,0,1,1.299670984689168,3,0,37.54,89.72,0.2060867190581667
0.2586083561778981,0.4340557913833657,0.5828767984264293,277.64,0,0,1,1.198483225704807,2,0,123.35,327.68,0.3554834076726239
0.2268900923139995,0.2393287548254901,0.9078070181867312,176.74,3,0,1,0.8249153112312446,2,1,104.41,139.87,0.2190429954182723
0.9078488646587496,0.5340368182667601,0.5414230001244096,131.53,2,0,1,1.3774300922057443,3,0,177.36875,295.42,0.6212337287981309
0.4753285849343843,0.5231779199592519,0.6459857211078147,58.11,6,0,0,1.6648201565505802,3,0,70.3,27.63,0.3498700326688311
0.2170086914192067,0.6012310171450903,0.2782027348910681,244.61,4,0,0,0.2615171638282785,1,0,117.75,614.1,0.2910560224939568
0.894906588934125,0.9999999999,0.8077220797793756,93.67,7,1,1,0.6173150257830934,3,2,49.24,486.48,0.5518099341566284
0.1967795727080282,0.1808154030130427,0.2150347389778377,158.12,7,0,1,1.694890019462324,3,1,23.46,102.28,0.15399864469864774
0.9968548125772576,0.2147550987766965,0.4319167778109445,109.61,4,0,1,0.845534773433928,3,0,118.94,574.5,0.6035945828402667
0.6577438541417973,0.2851333647981767,0.506143456632952,173.41,0,0,1,0.917956526589034,1,2,9.4,292.17,0.4201029624460155
0.5711097213795497,0.2564778952199208,0.9038448780007816,91.27,3,0,0,0.6937403069414225,2,1,77.12,79.61,0.3423147333394019
0.2921962355844477,0.581604181655277,0.678429329185759,91.22,3,1,0,0.92806269604208,1,0,58.97,333.32,0.28285341505598205
0.5639156986915603,0.1931610863541155,0.4358301054059729,110.26,7,1,1,0.996455907107398,0,2,50.68,25.58,0.3104651515611251
0.4764958385805512,0.3721239609469239,0.7180970954275252,77.27,0,1,0,0.5178025065823568,0,0,38.82,691.88,0.3827714901234942
0.8554352602361082,0.7253808925445504,0.4935475369507796,151.99,4,0,1,0.8810297764480591,1,1,71.44,64.14,0.5088145158843341
0.5640041126056716,0.2678625248125594,0.488527169740836,106.08,0,0,1,0.4079429938887141,1,0,103.39,586.68,0.4171395050115807
0.8579847355601027,0.7093852908208985,0.6673472916789854,119.48,10,1,0,0.6612108524321266,3,1,67.29,379.05,0.5387828584721506
0.7080232050169899,0.4315401084236963,0.1861358982290201,152.82,8,1,1,0.9069010298902204,1,1,47.25,593.72,0.4266468428558424
0.7904505697299274,0.7231780501186287,0.986926297770881,162.77,0,0,1,1.512956632316376,3,2,91.13,396.23,0.5484823659111367
0.3465251982499735,0.6248705652020339,0.9112892617826904,122.0,6,0,1,0.4991698334326879,3,0,21.84,82.97,0.35268177726532557
0.4139197556741254,0.3516891497498264,0.5531972228378481,131.23,0,1,1,1.3755891701215477,3,1,84.56,309.26,0.2917033306025023
0.4611938966421197,0.7328762989855061,0.5366502414181777,237.33,0,0,1,0.7043608649754467,3,0,60.77,221.53,0.4646559658544973
0.169733529121419,0.2355916925384282,0.7306393638916296,54.09,10,1,1,0.4153430453077573,1,1,31.61,382.45,0.11948903116181692
0.8717097446837809,0.2745985646203692,0.590272516010752,275.06,2,0,1,1.8771522990702567,1,0,42.55,173.97,0.6445469348949642
1.2038943154197592,0.1960712690790414,0.3245757986430447,113.81,2,1,1,0.1085389487907566,2,0,54.99,261.35,0.784040568012865
0.213470233695852,0.4604603788391828,0.4395471869627229,220.48,0,0,1,0.6227764023529512,1,0,79.49,340.66,0.3041033265568266
0.5013092547470701,0.0983267286929782,0.8504608715839374,51.48,10,0,0,1.047712344026877,0,0,17.87,2.22,0.3043460670975311
0.3475584960849602,0.5424728955483182,0.365490410996491,96.18,10,0,0,0.9334502943955558,3,1,40.05,528.89,0.22734674474820724
0.292901612831327,0.5637453242014837,0.3826107851168903,18.45,3,1,1,1.900879764137383,2,0,70.42,189.98,0.2106279900071811
0.1569899438152314,0.3499049786525482,0.367009570015212,336.16,5,0,1,0.6832045961323618,3,2,100.6,297.7,0.2560002427405407
0.0923371423465149,0.1698500038821209,0.2846202307302194,232.58,2,1,1,0.3562778684774983,2,2,111.96,162.66,0.1579735210526848
0.8294701376318654,0.1430738089399086,0.3740803387362678,46.4,0,0,0,0.3035519055436234,3,1,152.11,117.99,0.43239170231918356
0.5611178704873174,0.5236470800131724,0.8945228083889845,52.74,1,1,1,1.0355491782562156,3,1,131.34,28.48,0.3523682374002488
0.5308246751437448,0.8870369629893761,0.1138271256894733,217.76,8,1,0,1.350812236074436,2,1,115.33,600.93,0.39322956175218216
0.8639426176876406,0.2402280057214287,0.1860540468450182,172.79,2,0,0,0.7436074070192118,3,0,100.93,366.38,0.5593652334860576
0.1368415519555921,0.4477257092660191,0.6716909061276055,236.66,5,0,0,0.8205658994824477,0,0,88.44,280.99,0.25515065084807476
0.6058859244439923,0.0795906984484965,0.3171524351889289,137.98,5,0,0,0.9453547873653058,1,0,10.29,712.86,0.39288567931951734
0.2079070978443795,0.2717470147399472,0.2375942474658683,176.36,0,1,1,0.8698192785487735,2,1,55.0,393.26,0.21372293190116412
0.1498440639618435,0.3546136441970878,0.6362424633584676,41.11,10,0,1,0.1118094905690917,1,0,76.9,373.37,0.13317352914403616
0.4204154751088138,0.8152562386786465,0.5552425988998635,172.47,3,0,1,1.803304392035864,2,2,115.25,346.09,0.3378139191471716
0.5114208024797702,0.296240352699041,0.7560027490290795,248.13,4,0,1,0.2059001207102184,3,0,106.19,227.49,0.4897189266822426
0.3917921655021872,0.6772482977131744,0.3664865915131308,185.4,3,0,0,1.315859266608512,2,1,130.93,193.88,0.3142680866988298
0.2524485171257957,0.2237372971132517,0.7769202524932491,172.28,7,0,1,0.242433610099066,1,1,90.85,72.65,0.1993810116212034
0.2240690869939719,0.3363458079011405,0.7630359387800878,154.04,3,0,0,0.8065219695546324,2,2,157.38,34.37,0.19888541635059825
0.8733356243440948,0.5059888150979842,0.7620172313563094,91.82,3,0,1,0.3335330304759371,2,0,50.53,537.19,0.5998017618917579
0.656749562941414,0.4517626918897082,0.4874287131346602,238.47,8,1,1,0.983213222352139,3,0,103.33,580.7,0.5728575618735524
0.3589488005084005,0.2058144643632485,0.7783801537720693,271.63,1,0,0,1.2550396528898733,2,0,61.31,311.47,0.3964357597273215
0.584441647541645,0.0448329274067146,0.1901530302339195,222.07,2,0,1,0.7949278434030653,0,0,25.43,270.55,0.4142771894691062
0.1931243539244393,0.0683555606177392,0.2572192031471477,196.91,10,1,0,1.503746052762491,0,0,112.58,169.49,0.23188801569722164
0.1891114550594319,0.6742964107573552,0.9382249785000488,245.83,0,0,0,0.0825970853056971,0,2,30.71,188.09,0.28063840762205294
0.2081107717520505,0.1447597845952163,0.7618356303518847,101.0,2,0,0,0.92812872247027,2,1,68.9,263.12,0.1471614528021361
0.8734277046189125,0.4249692992020097,0.5874692239377772,110.69,10,0,1,1.1604663314588797,1,0,102.75,109.76,0.5766807253896492
0.4084502072938298,0.638061242904455,0.6383033141167804,175.59,0,0,1,1.0735436058852337,2,0,45.63,258.25,0.406286980004248
0.4775212471355797,0.419762670572582,0.755119040853226,225.95,0,0,1,0.6994888882588757,2,0,100.9,584.7,0.46389740166479554
0.399804897075995,0.3577431062352296,0.9437878128994304,110.47,3,0,1,1.2487096447659327,3,1,14.44,489.93,0.2801023555946638
0.3063553188520594,0.2679383880189978,0.5266450440407979,194.48,10,1,0,1.3275369998892748,1,0,120.73,210.04,0.32132779075765394
0.5732944248887701,0.4760091733820243,0.1116462192041275,10.6,6,0,1,0.7930557801782832,1,1,79.33,738.18,0.28547299005775206
